0,0,-0.189922398564174,0
0,0,-0.207355552889648,0
0,0,-0.224686775451382,0
0,0,-0.241872470818112,0
0,0,-0.258877354917777,0
0,0,-0.275658459591505,0
0,0,-0.292176266678585,0
0,0,-0.308390317109717,0
0,0,-0.324259681361307,0
0,0,-0.339745938999328,0
0,0,-0.354807846863991,0
0,0,-0.369406514066975,0
0,0,-0.383504147446649,0
0,0,-0.397061385660396,0
0,0,-0.410042317363762,0
0,0,-0.42241103121229,0
0,0,-0.434131772679622,0
0,0,-0.445171766783261,0
0,0,-0.455497611268321,0
0,0,-0.465078569787582,0
0,0,-0.473884533266216,0
0,0,-0.481887117628471,0
0,0,-0.489060134251974,0
0,0,-0.495377551332444,0
0,0,-0.500815846155173,0
0,0,-0.505354475549315,0
0,0,-0.508973053162119,0
0,0,-0.511654329002802,0
0,0,-0.513381993989162,0
0,0,-0.514142875400964,0
0,0,-0.513924741426559,0
0,0,-0.51271912388865,0
0,0,-0.510518652336629,0
0,0,-0.507317838137064,0
0,0,-0.503115740381366,0
0,0,-0.497910634070457,0
0,0,-0.49170628283869,0
0,0,-0.484507077592811,0
0,0,-0.476319918329135,0
0,0,-0.467155939132623,0
0,0,-0.45702627408824,0
0,0,-0.445945350461006,0
0,0,-0.433930731877905,0
0,0,-0.421000766056409,0
0,0,-0.407177407530248,0
0,0,-0.392482924469347,0
0,0,-0.376944446404671,0
0,0,-0.360588946049086,0
0,0,-0.343446846113616,0
0,0,-0.325549823854072,0
0,0,-0.306931281525339,0
0,0,-0.28762901228905,0
0,0,-0.267679397943958,0
0,0,-0.247123681649852,0
0,0,-0.226002792930326,0
0,0,-0.204360327216644,0
0,0,-0.182241448121045,0
0,0,-0.159692103346263,0
0,0,-0.136759808776011,0
0,0,-0.113493805293081,0
0,0,-0.0899445883250493,0
0,0,-0.0661624964813942,0
0,0,-0.0422002206430639,0
0,0,-0.0181104516910088,0
0,0,0.00605223767664542,0
0,0,0.0302351565789503,0
0,0,0.0543823209548968,0
0,0,0.0784385308339663,0
0,0,0.102348272609445,0
0,0,0.126055875856521,0
0,0,0.149505199696087,0
0,0,0.172640730521428,0
0,0,0.195406641089635,0
0,0,0.217747260975895,0
0,0,0.239608487936376,0
0,0,0.260935278818658,0
0,0,0.281674472287498,0
0,0,0.301772750189554,0
0,0,0.32117961709725,0
0,0,0.339843793492519,0
0,0,0.357716508946865,0
0,0,0.374750090758474,0
0,0,0.390898120770322,0
0,0,0.406117003551146,0
0,0,0.420364555032567,0
0,0,0.433601413871972,0
0,0,0.445788532362943,0
0,0,0.456892351432494,0
0,0,0.466880096098131,0
0,0,0.475722284557416,0
0,0,0.483393355460367,0
0,0,0.489869942910371,0
0,0,0.49513260146327,0
0,0,0.499164708400667,0
0,0,0.501954972819503,0
0,0,0.503493671997698,0
0,0,0.503777042300898,0
0,0,0.502803986002416,0
0,0,0.500577012191823,0
0,0,0.497103020865432,0
0,0,0.49239283247201,0
0,0,0.486460090186088,0
0,0,0.47932314172514,0
0,0,0.471003627986699,0
0,0,0.46152616941216,0
0,0,0.450918836441076,0
0,0,0.439213619965453,0
0,0,0.426444706330668,0
0,0,0.412649731880257,0
0,0,0.397869155683519,0
0,0,0.382145945899324,0
0,0,0.365525109321817,0
0,0,0.348054945925199,0
0,0,0.329785637500853,0
0,0,0.310767836294451,0
0,0,0.291056585458415,0
0,0,0.270706614508967,0
0,0,0.249774221143314,0
0,0,0.228317428057737,0
